78.3692
7.85312
8.14983
6.85388
1.87393
2.0511
5.22543
4.2972
7.13095
4.67789
5.5878
5.73848
4.39331
1.65668
2.25565
2.74927
2.68912
2.60963
2.3152
5.8982
1.95565
3.76902
2.38111
1.9946
1.65995
2.03909
1.75869
1.65885
1.66155
1.66324
2.78408
2.95824
1.77155
2.9559
3.04949
1.66321
3.61294
1.72235
1.64533
2.09207
1.94297
1.80704
1.65803
2.03936
1.89094
2.02848
1.75177
2.07168
2.04065
1.60289
3.59791
2.66041
2.25337
2.00255
2.00653
2.84874
1.85225
1.97177
1.67159
2.30802
