speedup
6.20192307692308
9.14285714285714
8.06666666666667
8.875
8.76923076923077
8.79166666666667
8.6198347107438
8.75
7.48192771084337
9.22784810126582
8.80645161290323
8.92105263157895
9.33333333333333
9.65533980582524
8.54581673306773
9.56086956521739
9.12145748987854
9.12121212121212
9.03061224489796
9.01524390243903
8.97435897435897
8.09512195121951
9.34933333333333
9.36842105263158
10.4625668449198
9.25396825396826
10.0293398533007
10.1135265700483
8.83507306889353
8.986
9.82710280373832
9.39082969432315
9.4456289978678
9.36956521739131
9.37875751503006
9.59611650485437
9.95783132530121
9.80038387715931
9.10961214165261
9.71103327495622
9.39547038327526
10.2104283054004
9.57067137809187
9.64371772805508
9.65874363327674
10.0627062706271
9.77725118483412
8.56171983356449
10.0221169036335
10.2076583210604
9.83946980854197
9.7568345323741
9.20774193548387
9.90697674418605
9.25400739827374
9.72826086956522
9.7469220246238
10.1219512195122
9.86193548387097
10.172027972028
10.0833333333333
9.08944099378882
9.70483460559797
9.39393939393939
10.3414043583535
9.36561479869423
9.80919540229885
9.84264538198404
9.82277121374866
9.99894291754757
9.61347150259067
9.12812812812813
10.0042553191489
10.0582524271845
10.4093376764387
10.5636561479869
10.0461538461538
10.1530108588351
10.1268436578171
9.89483933787731
9.42625899280576
10.078431372549
9.3156089193825
10.249299719888
10.327731092437
10.1987179487179
9.80066445182724
9.77177700348432
9.92850915431561
10.0994575045208
9.6180860403863
10.0912476722533
9.92857142857143
10.0679347826087
9.88107638888889
9.74424778761062
9.96248856358646
9.93506493506493
10.0179245283019
9.74475843208751
10.3113382899628
10.1656050955414
9.85792850595784
9.94751640112465
9.94269870609982
10.2216981132075
10.0858951175407
10.2700993676603
10.1928702010969
10.4126829268293
9.73058485139022
9.92135922330097
9.45841209829868
9.602
9.78601252609603
10.0959537572254
10.205223880597
9.94282238442822
9.79376498800959
9.73780487804878
9.17021276595745
9.31757575757576
9.66118836915297
9.70558375634518
9.90286425902864
9.60975609756098
9.56683168316832
9.74045801526718
9.56733167082294
9.60732323232323
9.32503113325031
9.94263363754889
9.71733668341709
9.9739921976593
9.88446215139442
9.98351648351648
9.30955585464334
9.77040110650069
9.56274768824306
9.50129533678756
10.1064690026954
10.1742522756827
10.0137157107232
9.56309523809524
10.1267080745342
10.1742788461538
10.0036275695284
10.3081761006289
9.67551963048499
9.69770114942529
10.2781690140845
10.380790960452
9.73972602739726
9.8944618599791
10.0082987551867
9.85728444003964
9.73716632443532
9.9967845659164
9.8273381294964
10.3230605738576
10.1400414937759
9.74601593625498
9.57638888888889
10.109391124871
9.91104594330401
10.1756624141315
10.0074418604651
10.0383211678832
10.2161654135338
10.0127970749543
10.5722543352601
9.42506350550381
10.1297777777778
9.68698517298188
10.2985865724382
10.4320875113947
9.91139240506329
9.40338164251208
9.54361873990307
10.2362869198312
9.51907790143084
10.200328407225
10.2753036437247
10.1346007604563
10.1713848508034
10.3849802371542
10.2712392829306
10.1057098765432
9.85522388059701
10.2180392156863
10.3660990712074
10.0777521170131
10.2203389830508
10.2800944138474
9.96176470588235
10.2258788332087
10.327467482785
10.2809338521401
10.2458143074581
10.2635486265776
9.52554233729881
10.0800898203593
10.013353115727
10.0134128166915
10.2084291187739
10.3561430793157
10.0990531682447
10.2333571939871
10.1697976878613
10.3345669874167
10.3588798820929
9.33116883116883
9.708192281652
10.0577994428969
9.94736842105263
9.74777853725222
9.79749340369393
10.0118187787262
9.93306825712392
10.2837370242215
10.0455764075067
9.70793650793651
9.79385964912281
10.4962095106823
10.5526866713189
10.3398193189715
10.1169837914024
9.76381578947368
9.84098469727212
10.0873786407767
10.3313953488372
10.2096100278552
10.3556338028169
10.2193593314763
10.0365934797073
9.73251295336788
10.3808525506639
10.0071382219338
10.2893333333333
10.1794706262105
10.0379027163613
10.1422018348624
9.97079818299805
10.4386206896552
10.4349030470914
10.2181069958848
10.0202565833896
10.2301808066759
10.4197879858657
10.2114325068871
10.2636428065202
10.0628844839371
10.2757429163787
9.66774821544452
10.0907271514343
10.1609993060375
10.1800981079187
9.56698240866035
10.2271428571429
10.1966977745872
10.3611918604651
10.0639658848614
9.62464985994398
9.59725085910653
10.3252032520325
10.2467248908297
9.76016540317023
9.80647336480108
10.324931880109
10.1796083727211
10.0230664857531
9.99123989218329
9.89125946317963
10.0492610837438
10.3841059602649
10.4208074534161
10.097503900156
10.11852433281
10.2078431372549
10.2072874493927
9.66189339697693
10.2263829787234
10.1797153024911
10.4438254410399
10.309925093633
10.0993788819876
10.0644567219153
10.0824544582934
9.97648165569144
10.0756859035005
10.1569173630455
10.280442804428
10.3280961182994
10.4479166666667
10.085566119274
10.1764705882353
9.38455349959775
9.95482189400521
9.95807860262009
9.80752780153978
9.91319444444445
10.0033812341505
10.2623637887678
10.0997485331098
9.75
10.138936535163
10.2361937128292
9.98281505728314
9.74358974358974
9.65629984051037
9.99836734693878
10.0796019900498
10.2006773920406
9.80431177446103
10.1511824324324
9.81146179401993
10.1041844577284
10.2679628064243
10.1444897959184
10.2278376139188
9.84656900539707
9.92127825409197
9.48305695746215
10.4538341158059
10.0739098300074
9.96089790007241
10.2681851579721
10.1923365890308
10.1522570772762
10.3419405320814
10.3882259347653
9.90072463768116
10.1666666666667
10.3687732342007
10.3639679066375
9.97757533286615
9.94291609353508
10.4277580071174
9.98643147896879
10.0555923229649
10.2390879478827
10.2054616384915
10.2991967871486
10.2059779077323
10.2992700729927
10.4418758256275
10.0369636963696
10.185969556585
10.1471354166667
10.4137022397892
10.4044414535666
10.1398332264272
10.2262443438914
9.86333129957291
9.92462311557789
9.76489226869455
10.442214532872
9.89403973509934
10.1877607788595
10.1988911988912
9.51701134089393
10.1627565982405
9.82763337893297
10.0485304169515
10.0205620287868
10.3082336382829
10.1631108052306
10.2650033715442
10.0459119496855
10.1763951250802
9.55616605616606
10.3258566978193
10.5102548166563
9.93670886075949
9.99081515499426
10.2134181607866
10.0239862935465
10.4694632942628
10.4121907060954
10.5092537313433
9.92832369942197
9.82434782608696
10.2529761904762
10.1640670132871
10.5390946502058
10.1456582633053
10.264606741573
10.2490051165435
9.70722433460076
9.78753993610224
10.2840336134454
9.55962829117192
9.92025518341308
9.85374868004224
10.5193434935522
10.2690992018244
10.3552708211998
10.2691642651297
9.71263736263736
9.96341463414634
9.8470715835141
10.0534435261708
10.2276056338028
10.3079977311401
10.3090200445434
10.5159306875349
10.2994652406417
10.589462129528
10.4654255319149
10.467477525119
10.4352879027998
10.5530303030303
10.3781333333333
10.3727520435967
10.2795466810577
10.4242590559824
10.3806881243063
9.99893390191898
