7.246998643000000000e+09
7.721116824000000000e+09
7.731726396000000000e+09
7.740843818000000000e+09
7.687088651000000000e+09
7.676771009000000000e+09
8.532018291000000000e+09
8.557799642000000000e+09
8.527914692000000000e+09
8.539587668000000000e+09
8.045088582000000000e+09
8.054936106000000000e+09
7.987611156000000000e+09
8.078415550000000000e+09
8.070943388000000000e+09
8.009945082000000000e+09
8.097166080000000000e+09
8.053418843000000000e+09
8.054943064000000000e+09
8.080111265000000000e+09
8.088058128000000000e+09
8.037871773000000000e+09
8.089928826000000000e+09
8.110206161000000000e+09
8.095762063000000000e+09
8.068377423000000000e+09
8.036116629000000000e+09
8.098244360000000000e+09
8.096346468000000000e+09
7.974451231000000000e+09
