9.913563627000000000e+09
9.924424710000000000e+09
1.007845342600000000e+10
1.005875189400000000e+10
1.014023463600000000e+10
1.022298247300000000e+10
1.021379907600000000e+10
1.025936598900000000e+10
1.029148421500000000e+10
1.023649397100000000e+10
1.025851903200000000e+10
1.026294487600000000e+10
1.034313562100000000e+10
1.034186884700000000e+10
1.033275525000000000e+10
1.038196990700000000e+10
1.028771224500000000e+10
1.030260306100000000e+10
1.037655918500000000e+10
1.035452052700000000e+10
1.038301647700000000e+10
1.041673392300000000e+10
1.036345035800000000e+10
1.038163844900000000e+10
1.033777793600000000e+10
1.034391264100000000e+10
1.032815106000000000e+10
1.035725982600000000e+10
1.040591790700000000e+10
1.040833994800000000e+10
